"","id","host_id","host_listings_count","latitude","longitude","accommodates","bathrooms","beds","price","minimum_nights","maximum_nights","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","calculated_host_listings_count","reviews_per_month","d_TV","d_hot_tub","d_wifi","d_gym","d_sound_system","d_dishwasher","d_pool","d_balcony","d_fridge","d_stove","d_coffee_machine","d_good_view","d_hair_dryer","d_air_conditioner","d_breakfast","d_wardrobe","f_property_type","f_neighbourhood_group_cleansed","f_neighbourhood_cleansed","d_host_is_superhost","d_host_identity_verified","d_host_has_profile_pic","n_days_since","f_bathroom","f_number_of_reviews","f_minimum_nights","accommodates2","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","n_days_since2","n_days_since3","ln_review_scores_rating"
"6151",49736124,88208866,8,34.04667,-118.18319,2,1,1,82,2,365,1,0,17,17,17,44,0,4.59,0,7,2.31,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,"Entire Unit","Unincorporated Areas","East Los Angeles",0,1,1,571,2,2,2,4,0.693147180559945,0.480453013918201,0,3.80666248977032,6.3491389913798,40.3115659318593,255.943735061545,326041,186169411,1.52388002407245
"6152",49798664,161456581,21,34.05648,-118.25913,2,1,1,108,30,1125,1,28,58,88,178,1,0,5,0,20,0.43,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Westlake",0,1,1,68,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,4.23410650459726,17.9276578922728,75.9076128938668,4624,314432,1.6094379124341
"6153",49798792,5994344,10,34.01387,-118.41771,2,1,1,78,31,90,1,0,0,0,52,3,1,5,1,10,0.27,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Palms",1,1,1,335,2,2,3,4,0.693147180559945,0.480453013918201,0,1.38629436111989,5.8171111599632,33.8387822473685,196.843957850732,112225,37595375,1.6094379124341
"6154",49736260,24709144,7,34.15985,-118.2588,2,1,1,185,2,30,1,9,39,69,159,5,0,5,0,7,0.26,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,"Entire Unit","Other Cities","Glendale",0,1,1,568,2,2,2,4,0.693147180559945,0.480453013918201,0,1.79175946922805,6.34388043412633,40.2448189624909,255.308319591102,322624,183250432,1.6094379124341
"6155",49656735,397921015,3,34.141319,-118.256889,4,1,2,124,1,1125,1,2,23,53,232,65,4,4.83,1,3,3.51,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,"Entire Unit","Other Cities","Glendale",1,1,1,555,2,3,1,16,1.38629436111989,1.92181205567281,0.693147180559945,4.18965474202643,6.32076829425058,39.9521118296034,252.528041740911,308025,170953875,1.57484646766448
"6156",49799277,15030929,1,34.04213,-118.25591,2,1,1,200,2,1125,1,23,53,83,173,43,2,4.88,0,1,2.65,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,"Condominium","City of Los Angeles","Downtown",1,1,1,485,2,2,2,4,0.693147180559945,0.480453013918201,0,3.78418963391826,6.18620862390049,38.2691771384208,236.741113643275,235225,114084125,1.58514521986506
"6157",49800263,103997766,13,34.10006,-118.33035,4,1,2,215,30,1125,1,30,60,90,365,0,0,0,0,11,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,"Apartment","City of Los Angeles","Hollywood",0,1,1,0,2,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"6158",49737637,17676552,1,33.99945,-118.4804,4,2,3,249,30,120,1,0,0,0,58,7,0,5,1,1,0.42,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"Condominium","Other Cities","Santa Monica",1,1,1,494,3,2,3,16,1.38629436111989,1.92181205567281,1.09861228866811,2.07944154167984,6.20455776256869,38.4965370290514,238.853987655614,244036,120553784,1.6094379124341
"6159",49801243,11524850,12,34.02273,-118.37094,4,1,2,125,30,1125,1,30,60,90,365,0,0,0,0,12,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,"Entire Unit","City of Los Angeles","Baldwin Hills/Crenshaw",0,1,1,0,2,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"6160",49801398,401644722,3,34.02286,-118.37039,6,1,2,125,30,1125,1,30,60,90,365,4,0,5,0,3,0.27,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Baldwin Hills/Crenshaw",0,1,1,449,2,2,3,36,1.79175946922805,3.2104019955684,0.693147180559945,1.6094379124341,6.10924758276437,37.3229060275122,228.014873430321,201601,90518849,1.6094379124341
"6161",49739727,91542218,1,34.06316,-118.30382,4,2,3,300,30,1125,1,30,60,90,364,9,0,4.33,0,1,0.48,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Koreatown",0,1,1,562,3,2,3,16,1.38629436111989,1.92181205567281,1.09861228866811,2.30258509299405,6.33327962813969,40.1104308482092,254.030574566869,315844,177504328,1.4655675420144
"6162",49802121,401644722,3,34.02499,-118.37061,6,1,2,125,30,1125,1,30,60,90,365,3,0,3.67,0,3,0.17,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Baldwin Hills/Crenshaw",0,1,1,537,2,2,3,36,1.79175946922805,3.2104019955684,0.693147180559945,1.38629436111989,6.28785856016178,39.5371652725998,248.604103103848,288369,154854153,1.30019166206648
"6163",49839692,100428075,53,34.07263,-118.29914,4,1,4,180,30,1125,1,30,60,90,365,0,0,0,0,44,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Koreatown",0,1,1,0,2,1,3,16,1.38629436111989,1.92181205567281,1.38629436111989,0,0,0,0,0,0,-Inf
"6164",49811272,52348238,2,34.07,-118.2871,2,1,1,100,30,365,1,24,54,84,173,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Koreatown",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"6165",49811659,8763731,19,33.71919,-118.29819,4,1,2,84,30,1125,1,1,22,52,327,2,0,5,0,19,0.28,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","San Pedro",1,1,1,211,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.09861228866811,5.35658627467201,28.6930165180046,153.696618459281,44521,9393931,1.6094379124341
"6166",49811673,401725915,1,34.15549,-118.2566,4,2,2,140,2,5,1,0,0,0,0,2,0,5,0,1,0.11,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","Other Cities","Glendale",0,1,1,561,3,2,2,16,1.38629436111989,1.92181205567281,0.693147180559945,1.09861228866811,6.33150184989369,40.0879156752072,253.816712255957,314721,176558481,1.6094379124341
"6167",49741627,13612337,1,34.06643,-118.39413,2,1,1,258,3,1125,1,18,48,78,353,22,0,4.77,0,1,1.18,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,"Entire Unit","Other Cities","Beverly Hills",0,1,1,559,2,2,3,4,0.693147180559945,0.480453013918201,0,3.13549421592915,6.32793678372919,40.042783938873,253.388205409715,312481,174676879,1.56234630490025
"6168",49841374,398043245,2,34.15991,-118.15866,4,1,3,164,2,1125,1,6,34,64,339,81,3,4.88,0,1,4.54,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,"Condominium","Other Cities","Pasadena",1,1,1,534,2,3,2,16,1.38629436111989,1.92181205567281,1.09861228866811,4.40671924726425,6.28226674689601,39.4668754791553,247.941439426583,285156,152273304,1.58514521986506
"6169",49751221,390098876,1,33.83313,-118.38889,4,2,3,275,30,90,1,24,54,83,83,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,"Condominium","Other Cities","Redondo Beach",0,1,1,0,3,1,3,16,1.38629436111989,1.92181205567281,1.09861228866811,0,0,0,0,0,0,-Inf
"6170",49812210,12102385,74,33.92262,-118.39686,2,1,1,110,31,1125,1,10,26,56,331,25,0,4.8,0,70,1.32,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","El Segundo",1,1,1,569,2,2,3,4,0.693147180559945,0.480453013918201,0,3.25809653802148,6.3456363608286,40.26710082387,255.520379133101,323761,184220009,1.56861591791385
"6171",49814649,171180364,46,34.01673,-118.49006,4,2,3,320,30,1125,1,19,49,79,354,0,0,0,0,39,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","Other Cities","Santa Monica",0,1,1,0,3,1,3,16,1.38629436111989,1.92181205567281,1.09861228866811,0,0,0,0,0,0,-Inf
"6172",49816608,12102385,74,33.92299,-118.3986,2,1,1,110,31,1125,1,20,50,80,355,12,0,4.67,0,70,0.64,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","El Segundo",1,1,1,558,2,2,3,4,0.693147180559945,0.480453013918201,0,2.56494935746154,6.3261494731551,40.0201671567005,253.17355937394,311364,173741112,1.54115907168081
"6173",49855156,7097097,3,33.98691,-118.46497,4,1,2,88,30,1125,1,1,1,17,107,10,1,4.6,1,3,0.61,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,491,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,2.39789527279837,6.19847871649231,38.4211383988081,238.152608628418,241081,118370771,1.52605630349505
"6174",49857275,8307318,1,34.14317,-118.13535,4,1,1,150,5,60,1,11,11,11,11,7,1,4.86,1,1,1.02,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"Entire Unit","Other Cities","Pasadena",0,1,1,205,2,2,3,16,1.38629436111989,1.92181205567281,0,2.07944154167984,5.32787616878958,28.3862644699559,151.238501990437,42025,8615125,1.5810384379124
"6175",50011185,1868559,2,34.08854,-118.3708,2,1,1,161,2,60,1,29,59,89,364,36,0,4.69,0,1,1.94,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,"Entire Unit","Other Cities","West Hollywood",1,0,1,556,2,2,2,4,0.693147180559945,0.480453013918201,0,3.61091791264422,6.32256523992728,39.9748312131368,252.743478300139,309136,171879616,1.54543258245819
"6176",49931853,48005494,1521,33.95638,-118.43828,4,2,2,166,30,731,1,0,23,53,328,1,0,5,0,139,0.06,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,"Apartment","City of Los Angeles","Playa del Rey",0,1,1,467,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0.693147180559945,6.14846829591765,37.8036623859045,232.434619649308,218089,101847563,1.6094379124341
"6177",49932192,161456581,21,33.97995,-118.43656,3,1,1,153,30,1125,1,0,0,8,98,0,0,0,0,20,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Del Rey",0,1,1,0,2,1,3,9,1.09861228866811,1.20694896081258,0,0,0,0,0,0,0,-Inf
"6178",50012434,265462526,2,34.08037,-118.195,2,1,1,98,30,150,1,0,21,51,326,1,0,5,1,2,0.09,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Montecito Heights",0,1,1,338,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,5.82600010738045,33.942277251197,197.747710910211,114244,38614472,1.6094379124341
"6179",50014242,80125442,2,34.16673,-118.44912,2,1,1,150,30,30,1,30,60,90,365,0,0,0,1,2,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,"Condominium","City of Los Angeles","Sherman Oaks",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"6180",49933141,394739275,8,34.04267,-118.25751,6,2,3,400,30,1125,1,30,60,90,365,5,0,4,1,2,0.27,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Downtown",0,1,1,546,3,2,3,36,1.79175946922805,3.2104019955684,1.09861228866811,1.79175946922805,6.30444880242198,39.74607470236,250.577093058268,298116,162771336,1.38629436111989
"6181",49934425,89387601,1,34.10623,-118.33793,2,1,1,120,30,1125,1,0,2,2,40,12,0,4.58,0,1,0.65,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,"Entire Unit","City of Los Angeles","Hollywood Hills",0,1,1,549,2,2,3,4,0.693147180559945,0.480453013918201,0,2.56494935746154,6.30991827822652,39.8150686778971,251.229829599507,301401,165469149,1.52169899812609
"6182",49860834,154903257,13,34.19434,-118.39556,2,1,1,62,30,1125,1,4,34,64,339,2,0,3,1,5,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Condominium","City of Los Angeles","North Hollywood",0,1,1,539,2,2,3,4,0.693147180559945,0.480453013918201,0,1.09861228866811,6.29156913955832,39.5838422378426,249.044480248756,290521,156590819,1.09861228866811
"6183",50027967,126644161,699,33.98398,-118.38436,6,2,2,145,2,1125,1,1,1,1,1,12,0,4.67,1,73,0.66,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,"Condominium","Other Cities","Culver City",0,1,1,541,3,2,2,36,1.79175946922805,3.2104019955684,0.693147180559945,2.56494935746154,6.29526600143965,39.6303740288819,249.483746248357,292681,158340421,1.54115907168081
"6184",49863448,278195666,2,34.04418,-118.33864,5,1,2,175,30,90,1,30,60,90,90,3,0,5,0,2,0.17,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,"Entire Unit","City of Los Angeles","Mid-City",0,0,1,529,2,2,3,25,1.6094379124341,2.59029039398023,0.693147180559945,1.38629436111989,6.27287700654617,39.3489859392556,246.831349129265,279841,148035889,1.6094379124341
"6185",49865316,124444957,1,34.02516,-118.36754,3,1,3,46,30,31,1,0,0,0,0,1,0,5,0,1,0.06,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Baldwin Hills/Crenshaw",0,1,1,493,2,2,3,9,1.09861228866811,1.20694896081258,1.09861228866811,0.693147180559945,6.20253551718792,38.4714468419777,238.620515434974,243049,119823157,1.6094379124341
"6186",49945819,238734727,14,34.00317,-118.4683,2,1,1,135,31,1125,1,5,35,65,340,3,0,4.67,0,14,0.19,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,484,2,2,3,4,0.693147180559945,0.480453013918201,0,1.38629436111989,6.18414889093748,38.2436975052833,236.504719512646,234256,113379904,1.54115907168081
"6187",49876110,79152276,1,34.00063,-118.43747,2,1,1,100,30,365,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entire Unit","City of Los Angeles","Mar Vista",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"6188",50032575,263117271,9,33.75908,-118.1449,2,1,1,167,31,1125,1,29,31,52,292,74,0,4.97,0,6,4.03,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,"Entire Unit","Other Cities","Long Beach",1,1,1,550,2,3,3,4,0.693147180559945,0.480453013918201,0,4.31748811353631,6.31173480915291,39.8379963010726,251.446867980385,302500,166375000,1.60341984010854
"6189",50033023,271118401,115,33.34036,-118.32566,6,2,3,343,1,365,1,24,53,83,224,24,2,4.58,1,111,1.33,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,"Condominium","Other Cities","Avalon",0,1,1,541,3,2,1,36,1.79175946922805,3.2104019955684,1.09861228866811,3.2188758248682,6.29526600143965,39.6303740288819,249.483746248357,292681,158340421,1.52169899812609
"6190",49954780,402833638,1,33.91986,-118.41787,2,1,1,130,31,31,1,0,26,56,145,30,0,4.9,0,1,1.64,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,"Entire Unit","Other Cities","El Segundo",0,1,1,548,2,2,3,4,0.693147180559945,0.480453013918201,0,3.43398720448515,6.30809844150953,39.792105947775,251.012521513541,300304,164566592,1.58923520511658
"6191",50033338,86436742,5,33.80073,-118.21167,2,1,1,102,5,30,1,6,36,60,334,9,3,5,0,5,0.8,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,"Entire Unit","Other Cities","Long Beach",1,1,1,337,2,2,3,4,0.693147180559945,0.480453013918201,0,2.30258509299405,5.82304589548302,33.9078635009016,197.447045383524,113569,38272753,1.6094379124341
"6192",50034532,228589292,26,34.09145,-118.34275,2,1,1,67,30,1125,1,14,18,36,36,29,0,4.86,0,13,1.58,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,0,1,549,2,2,3,4,0.693147180559945,0.480453013918201,0,3.40119738166216,6.30991827822652,39.8150686778971,251.229829599507,301401,165469149,1.5810384379124
"6193",50035328,64983007,1,34.04613,-118.25007,4,1,1,165,30,1125,1,30,60,90,365,6,0,4.67,0,1,0.34,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,"Entire Unit","City of Los Angeles","Downtown",0,1,1,527,2,2,3,16,1.38629436111989,1.92181205567281,0,1.94591014905531,6.26909628370626,39.3015682143797,246.385315236596,277729,146363183,1.54115907168081
"6194",50035425,233698751,26,33.98524,-118.45305,5,2,2,356,1,365,1,25,29,29,297,1,0,5,1,6,0.77,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,"Condominium","Unincorporated Areas","Marina del Rey",1,1,1,38,3,2,1,25,1.6094379124341,2.59029039398023,0.693147180559945,0.693147180559945,3.66356164612965,13.4216839349922,49.1711664907117,1444,54872,1.6094379124341
"6195",49961655,134267499,103,34.10339,-118.34332,2,1,1,81,31,365,1,0,20,50,74,0,0,0,0,102,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"6196",49963073,30368162,6,34.09192,-118.34489,6,2,4,265,1,5,1,4,15,35,297,142,8,4.65,0,6,7.66,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,"Entire Unit","Other Cities","West Hollywood",0,1,1,555,3,3,1,36,1.79175946922805,3.2104019955684,1.38629436111989,4.96284463025991,6.32076829425058,39.9521118296034,252.528041740911,308025,170953875,1.53686721959926
"6197",49966591,10607493,1,34.07367,-118.26569,2,1,1,85,30,120,1,0,0,0,0,4,0,5,0,1,0.23,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,"Entire Unit","City of Los Angeles","Echo Park",0,1,1,525,2,2,3,4,0.693147180559945,0.480453013918201,0,1.6094379124341,6.26530121273771,39.2539992863326,245.938129333465,275625,144703125,1.6094379124341
"6198",50047048,340299866,28,34.09285,-118.34425,3,1,2,160,2,28,1,24,54,84,84,81,3,4.74,0,28,4.5,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,"Entire Unit","Other Cities","West Hollywood",0,0,1,539,2,3,2,9,1.09861228866811,1.20694896081258,0.693147180559945,4.40671924726425,6.29156913955832,39.5838422378426,249.044480248756,290521,156590819,1.55603713570699
"6199",49888167,402316353,2,34.06642,-118.29385,2,1,2,105,30,30,1,28,58,87,87,0,0,0,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Koreatown",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0.693147180559945,0,0,0,0,0,0,-Inf
"6200",49891826,107434423,4573,34.0582306,-118.3906041,4,2,2,179,31,1125,1,0,0,0,123,0,0,0,0,693,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,"Entire Unit","Other Cities","Beverly Hills",0,1,1,0,3,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"6201",49971023,148324087,2,34.09036,-118.30571,2,1,1,85,30,365,1,22,23,23,237,3,1,5,0,2,0.2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","East Hollywood",1,1,1,459,2,2,3,4,0.693147180559945,0.480453013918201,0,1.38629436111989,6.13122648948314,37.5919382653398,230.484687683466,210681,96702579,1.6094379124341
"6202",49898933,107434423,4573,33.9962068,-118.4187291,2,1,1,119,31,1125,1,17,47,77,352,0,0,0,0,693,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Del Rey",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"6203",49978387,150756103,3,34.01678,-118.48986,4,2,2,127,30,60,1,0,28,58,148,9,1,4.89,0,3,0.55,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,"Entire Unit","Other Cities","Santa Monica",1,1,1,488,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,2.30258509299405,6.19236248947487,38.3453532010554,237.448326807881,238144,116214272,1.58719230348678
"6204",49901666,112952162,74,34.10215,-118.34783,2,1,1,89,31,1125,1,30,60,90,180,5,0,4.8,0,74,0.31,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",1,1,1,477,2,2,3,4,0.693147180559945,0.480453013918201,0,1.79175946922805,6.16961073249146,38.0640965904738,234.840658847178,227529,108531333,1.56861591791385
"6205",50065478,112952162,74,34.10143,-118.34811,2,1,1,79,31,1125,1,0,0,6,96,3,0,4.67,0,74,0.26,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",1,1,1,340,2,2,3,4,0.693147180559945,0.480453013918201,0,1.38629436111989,5.83188247728352,34.0108532288465,198.347298982772,115600,39304000,1.54115907168081
"6206",50065906,101537031,135,34.10255,-118.34148,3,1,1,93,31,1125,1,30,59,89,89,1,0,5,0,135,0.09,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",0,1,1,335,2,2,3,9,1.09861228866811,1.20694896081258,0,0.693147180559945,5.8171111599632,33.8387822473685,196.843957850732,112225,37595375,1.6094379124341
"6207",49906589,406290905,1,34.14477,-118.14217,2,1,1,255,2,21,1,4,4,4,4,54,1,4.93,0,1,2.93,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,"Condominium","Other Cities","Pasadena",0,1,1,552,2,3,2,4,0.693147180559945,0.480453013918201,0,4.00733318523247,6.31535800152233,39.8837466873922,251.880138772912,304704,168196608,1.5953389880546
"6208",49982470,49386735,7,34.06496,-118.426132,2,1,1,139,30,365,1,0,23,53,53,1,0,5,0,7,0.06,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Westwood",1,1,1,476,2,2,3,4,0.693147180559945,0.480453013918201,0,0.693147180559945,6.16751649088834,38.0382596653796,234.601593770922,226576,107850176,1.6094379124341
"6209",50070395,271118401,115,33.34013,-118.32522,4,1,2,220,1,365,1,29,57,87,314,6,0,4.17,1,111,0.35,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,"Condominium","Other Cities","Avalon",0,1,1,509,2,2,1,16,1.38629436111989,1.92181205567281,0.693147180559945,1.94591014905531,6.23441072571837,38.8678770969523,242.318309859143,259081,131872229,1.42791603581071
"6210",50070459,271118401,115,33.33993,-118.32565,2,1,1,244,1,365,1,24,54,84,198,12,0,4.75,1,111,0.74,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,"Condominium","Other Cities","Avalon",0,1,1,487,2,2,1,4,0.693147180559945,0.480453013918201,0,2.56494935746154,6.19031540585315,38.3200048239428,237.21291621402,237169,115501303,1.55814461804655
"6211",50070563,271118401,115,33.33848,-118.32748,4,1,2,220,1,365,1,27,57,87,222,0,0,0,1,111,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,"Condominium","Other Cities","Avalon",0,1,1,0,2,1,1,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"6212",49909254,291712198,2,33.96793,-118.45423,6,2,3,221,3,1125,1,23,23,23,121,85,3,4.45,1,2,4.64,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,549,3,3,3,36,1.79175946922805,3.2104019955684,1.09861228866811,4.45434729625351,6.30991827822652,39.8150686778971,251.229829599507,301401,165469149,1.49290409617815
"6213",50072024,59362008,2,34.06779,-118.27706,2,1,1,130,30,31,1,0,4,33,33,6,0,4.67,0,1,0.37,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,"Entire Unit","City of Los Angeles","Westlake",1,1,1,486,2,2,3,4,0.693147180559945,0.480453013918201,0,1.94591014905531,6.18826412308259,38.2946128570311,236.977178850503,236196,114791256,1.54115907168081
"6214",49914369,260283095,1,34.06978,-118.28868,3,1,1,164,30,30,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Koreatown",0,0,1,0,2,1,3,9,1.09861228866811,1.20694896081258,0,0,0,0,0,0,0,-Inf
"6215",50074527,299035083,1,34.04423,-118.26273,4,1,2,130,30,120,1,28,58,88,268,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Downtown",0,1,1,0,2,1,3,16,1.38629436111989,1.92181205567281,0.693147180559945,0,0,0,0,0,0,-Inf
"6216",50075478,298841502,5,34.0495,-118.24888,5,1,3,350,30,365,1,30,60,90,365,34,0,4.35,0,2,2.04,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,"Loft","City of Los Angeles","Downtown",0,1,1,500,2,2,3,25,1.6094379124341,2.59029039398023,1.09861228866811,3.55534806148941,6.21660610108486,38.6461914160456,240.248149340682,250000,1.25e+08,1.47017584510059
"6217",50077488,36732026,4,34.08219,-118.37327,6,2.5,3,200,31,1125,1,0,29,59,149,3,0,5,1,3,0.19,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,"Condominium","Other Cities","West Hollywood",0,1,1,479,3,2,3,36,1.79175946922805,3.2104019955684,1.09861228866811,1.38629436111989,6.17378610390194,38.1156348567327,235.317776819896,229441,109902239,1.6094379124341
"6218",49998982,107434423,4573,33.9859,-118.42304,2,1,1,180,31,1125,1,0,0,0,0,0,0,0,0,693,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Del Rey",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"6219",49919940,12102385,74,33.87348,-118.39489,5,2,4,145,31,1125,1,0,3,9,274,11,1,4.91,0,70,0.64,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,"Entire Unit","Other Cities","Manhattan Beach",1,1,1,515,3,2,3,25,1.6094379124341,2.59029039398023,1.38629436111989,2.484906649788,6.24610676548156,39.0138497257946,243.684670719766,265225,136590875,1.59127394180643
"6220",49999089,107434423,4573,33.9864316,-118.4229277,2,1,1,156,31,1125,1,0,0,5,280,0,0,0,0,693,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Del Rey",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
